,Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
773,640x640img273_2.jpg,0,162.27,111.17,140.57,171.0,108.0,141.0,39.49,42.62,44.84
774,640x640img274_3.jpg,1,176.39,113.72,137.55,186.0,116.0,140.0,39.68,34.39,35.11
775,640x640img276_2.jpg,0,123.14,81.0,88.7,128.0,73.0,79.0,51.92,38.93,40.54
776,640x640img277_1.jpg,0,150.09,117.36,135.97,173.0,119.0,138.0,57.83,43.99,46.81
777,640x640img278_1.jpg,0,150.99,101.18,124.92,151.0,99.0,124.0,40.24,40.61,43.15
778,640x640img279_2.jpg,0,171.8,103.84,104.1,175.0,108.0,108.0,48.33,32.65,33.6
779,640x640img27_2.jpg,0,133.92,65.65,74.27,142.0,59.0,68.0,45.64,33.41,34.17
780,640x640img280_3.jpg,1,119.55,78.78,77.2,119.0,70.0,69.0,45.69,38.37,36.31
781,640x640img281_2.jpg,0,136.53,84.63,98.75,137.0,80.0,93.0,42.66,37.51,39.94
782,640x640img282_4.jpg,1,195.07,187.15,200.54,215.0,202.0,222.0,56.5,55.19,60.77
783,640x640img283_2.jpg,0,174.82,116.73,139.64,192.0,122.0,148.0,56.69,50.09,53.0
784,640x640img284_3.jpg,1,162.48,128.97,140.29,163.0,117.0,129.0,48.75,57.59,57.51
785,640x640img285_3.jpg,1,120.81,89.65,111.56,123.0,93.0,120.0,48.35,39.34,45.51
786,640x640img286_3.jpg,1,149.54,124.03,144.03,164.0,132.0,153.0,49.04,37.92,44.42
787,640x640img287_3.jpg,1,186.23,124.7,133.15,195.0,133.0,142.0,44.86,40.82,40.54
788,640x640img288_2.jpg,0,199.17,149.41,168.23,213.0,154.0,175.0,45.44,45.46,44.23
789,640x640img28_3.jpg,1,194.9,133.73,138.57,214.0,140.0,142.0,59.97,47.49,49.16
790,640x640img290_3.jpg,1,184.34,162.95,175.67,207.0,171.0,187.0,63.94,54.05,60.19
791,640x640img291_3.jpg,1,125.38,79.18,69.59,139.0,85.0,74.0,54.16,37.68,34.12
792,640x640img292_3.jpg,1,191.55,172.87,173.71,200.0,170.0,170.0,49.19,53.78,55.92
793,640x640img293_3.jpg,1,62.01,35.77,42.9,62.0,31.0,39.0,23.88,18.57,19.24
794,640x640img294_2.jpg,0,146.03,83.45,91.6,148.0,78.0,86.0,42.49,38.26,38.88
795,640x640img295_3.jpg,1,194.53,146.88,161.15,209.0,157.0,172.0,48.34,51.01,51.75
796,640x640img296_3.jpg,1,196.29,155.5,175.19,206.0,162.0,184.0,45.32,44.88,46.98
797,640x640img29_3.jpg,1,198.89,134.05,142.41,211.0,140.0,145.0,54.61,39.11,40.01
798,640x640img2_4.jpg,1,208.85,192.23,190.25,230.0,204.0,201.0,57.15,52.69,51.07
799,640x640img30_4.jpg,1,200.33,159.04,166.97,218.0,169.0,177.0,53.68,48.4,49.57
800,640x640img31_3.jpg,1,197.72,155.24,164.17,213.0,155.0,163.0,57.06,51.11,51.9
801,640x640img32_3.jpg,1,171.14,118.79,124.7,194.0,127.0,133.0,69.43,51.96,51.78
802,640x640img33_4.jpg,1,184.49,157.45,162.81,200.0,165.0,171.0,55.16,51.17,53.49
803,640x640img34_3.jpg,1,176.85,124.91,127.65,208.0,138.0,140.0,72.67,57.8,58.72
804,640x640img35_3.jpg,1,216.33,174.17,179.92,241.0,189.0,195.0,61.99,54.89,56.73
805,640x640img36_3.jpg,1,160.07,99.46,98.81,184.0,102.0,101.0,66.01,49.59,49.71
806,640x640img37_4.jpg,1,201.01,154.13,153.71,230.0,164.0,165.0,70.45,62.9,62.65
807,640x640img38_3.jpg,1,179.13,115.76,113.95,200.0,120.0,117.0,59.34,55.0,54.91
808,640x640img39_3.jpg,1,165.07,131.34,143.71,176.0,134.0,146.0,46.77,41.14,47.3
809,640x640img3_1.jpg,0,188.11,102.81,91.98,205.0,103.0,90.0,53.23,38.01,36.84
810,640x640img40_1.jpg,0,125.28,67.65,71.38,146.0,61.0,64.0,64.64,45.44,46.86
811,640x640img41_1.jpg,0,135.63,76.85,83.22,144.0,69.0,75.0,52.22,42.87,46.05
812,640x640img42_2.jpg,0,182.25,130.22,143.1,197.0,131.0,143.0,56.13,41.78,44.58
813,640x640img43_2.jpg,0,149.02,92.8,97.75,181.0,91.0,94.0,77.3,56.81,57.76
814,640x640img44_3.jpg,1,191.94,141.86,145.29,225.0,155.0,159.0,74.6,65.74,67.5
815,640x640img45_3.jpg,1,166.9,114.13,121.85,181.0,114.0,123.0,60.0,54.34,56.65
816,640x640img46_4.jpg,1,183.77,149.96,164.53,207.0,158.0,173.0,66.28,63.77,68.8
817,640x640img47_3.jpg,1,211.36,163.07,158.28,228.0,171.0,165.0,53.62,51.19,51.26
818,640x640img48_4.jpg,1,203.91,169.84,174.44,221.0,179.0,183.0,55.64,49.99,51.24
819,640x640img49_3.jpg,1,176.92,125.09,130.67,194.0,123.0,129.0,58.96,55.91,57.0
820,640x640img4_4.jpg,1,156.76,138.53,136.07,171.0,154.0,151.0,58.11,56.43,57.47
821,640x640img50_4.jpg,1,197.1,173.31,184.66,204.0,174.0,186.0,45.48,46.82,47.12
822,640x640img51_3.jpg,1,201.51,124.38,133.84,218.0,127.0,137.0,52.11,56.3,58.19
823,640x640img52_3.jpg,1,189.31,139.89,143.78,213.0,150.0,155.0,61.17,58.56,60.67
824,640x640img53_2.jpg,0,168.16,98.33,104.36,177.0,92.0,98.0,50.62,46.74,48.15
825,640x640img54_2.jpg,0,164.34,95.28,99.86,172.0,91.0,95.0,43.57,40.17,41.55
826,640x640img55_2.jpg,0,209.01,132.47,136.07,222.0,137.0,140.0,47.41,49.36,49.62
827,640x640img56_2.jpg,0,213.56,160.8,162.01,242.0,173.0,175.0,62.94,61.22,60.86
828,640x640img57_1.jpg,0,174.18,109.05,121.32,182.0,107.0,120.0,44.12,44.4,46.34
829,640x640img58_2.jpg,0,205.85,136.07,136.44,217.0,136.0,137.0,43.94,49.48,51.24
830,640x640img59_2.jpg,0,179.76,111.02,112.61,202.0,111.0,114.0,66.11,48.87,50.51
831,640x640img5_4.jpg,1,208.0,164.3,161.07,225.0,170.0,167.0,49.36,44.87,46.96
832,640x640img60_2.jpg,0,199.45,152.12,154.16,226.0,159.0,163.0,58.51,61.17,61.94
833,640x640img61_3.jpg,1,218.38,170.36,169.11,232.0,178.0,176.0,46.34,48.11,48.35
834,640x640img62_4.jpg,1,208.85,191.28,195.36,221.0,199.0,202.0,45.34,42.71,43.67
835,640x640img63_2.jpg,0,161.03,90.29,96.36,175.0,89.0,96.0,43.0,29.5,26.93
836,640x640img64_1.jpg,0,145.35,72.18,94.98,145.0,65.0,87.0,47.43,38.58,42.49
837,640x640img65_2.jpg,0,225.66,181.24,187.69,243.0,189.0,195.0,49.13,49.46,48.88
838,640x640img66_2.jpg,0,214.18,165.8,166.84,230.0,173.0,174.0,48.29,50.33,49.98
839,640x640img67_1.jpg,0,148.62,92.11,109.96,158.0,83.0,103.0,49.15,51.72,55.51
840,640x640img68_3.jpg,1,159.66,106.98,119.44,168.0,100.0,113.0,42.78,43.87,47.42
841,640x640img69_3.jpg,1,194.2,142.47,136.57,206.0,144.0,139.0,47.95,45.89,45.74
842,640x640img6_3.jpg,1,185.4,145.95,147.28,200.0,152.0,153.0,57.39,52.7,52.45
843,640x640img70_4.jpg,1,223.47,186.21,185.63,239.0,193.0,193.0,47.58,45.25,44.09
844,640x640img71_2.jpg,0,170.54,102.74,104.01,188.0,100.0,101.0,57.72,40.86,41.87
845,640x640img72_2.jpg,0,176.1,125.29,125.17,200.0,129.0,131.0,71.7,58.62,60.09
846,640x640img73_3.jpg,1,185.9,128.35,130.12,220.0,139.0,141.0,72.7,57.19,55.52
847,640x640img74_4.jpg,1,191.54,151.1,150.27,240.0,178.0,177.0,85.87,71.82,69.51
848,640x640img75_4.jpg,1,198.14,166.9,160.97,216.0,177.0,169.0,54.49,55.6,55.4
849,640x640img76_4.jpg,1,209.56,189.33,184.7,236.0,208.0,202.0,59.87,57.69,55.73
850,640x640img77_3.jpg,1,217.22,175.49,177.7,235.0,181.0,185.0,51.92,56.46,55.16
851,640x640img78_4.jpg,1,193.17,153.61,157.89,217.0,164.0,170.0,66.34,61.98,62.73
852,640x640img79_4.jpg,1,163.54,127.69,128.4,190.0,146.0,148.0,73.13,62.77,63.26
853,640x640img7_1.jpg,0,190.22,126.6,130.99,199.0,119.0,122.0,48.21,52.28,53.38
854,640x640img80_4.jpg,1,188.5,141.96,138.18,216.0,152.0,151.0,68.93,61.69,62.71
855,640x640img81_4.jpg,1,204.42,149.75,157.06,219.0,154.0,163.0,50.36,52.28,52.08
856,640x640img82_4.jpg,1,215.41,169.55,166.09,242.0,181.0,176.0,62.95,60.76,59.9
857,640x640img83_4.jpg,1,145.28,111.41,114.5,167.0,112.0,113.0,78.72,66.66,66.81
858,640x640img84_4.jpg,1,161.82,131.92,130.97,196.0,148.0,143.0,84.26,68.91,66.38
859,640x640img85_1.jpg,0,132.16,67.8,74.23,130.0,59.0,64.0,48.63,34.5,36.34
860,640x640img86_3.jpg,1,194.61,124.36,128.83,211.0,122.0,126.0,53.77,35.66,34.82
861,640x640img87_3.jpg,1,169.81,121.08,119.21,179.0,118.0,115.0,50.41,39.89,37.26
862,640x640img88_5.jpg,1,198.93,177.38,178.13,216.0,186.0,187.0,50.6,46.97,49.03
863,640x640img89_5.jpg,1,211.09,198.22,196.33,231.0,212.0,209.0,51.96,46.29,46.82
864,640x640img8_5.jpg,1,177.09,168.43,165.72,191.0,181.0,179.0,48.75,48.26,50.62
865,640x640img90_4.jpg,1,180.89,150.24,151.18,205.0,164.0,165.0,62.63,55.42,54.65
866,640x640img91_5.jpg,1,184.09,162.75,164.61,212.0,181.0,183.0,69.99,64.55,63.53
867,640x640img92_5.jpg,1,189.6,161.1,161.78,207.0,177.0,178.0,54.83,54.77,56.7
868,640x640img93_5.jpg,1,169.01,163.12,168.75,207.0,193.0,193.0,71.33,67.9,64.37
869,640x640img94_2.jpg,0,192.78,140.53,152.33,211.0,152.0,165.0,57.96,50.39,48.57
870,640x640img96_4.jpg,1,173.94,130.2,122.83,195.0,142.0,132.0,64.53,50.3,49.51
871,640x640img97_4.jpg,1,195.74,156.52,151.75,220.0,174.0,170.0,68.93,57.92,57.51
872,640x640img98_3.jpg,1,179.74,136.5,150.56,188.0,132.0,147.0,47.09,37.19,42.29
873,640x640img99_3.jpg,1,170.54,124.12,139.44,178.0,123.0,140.0,40.35,37.21,40.05
874,640x640img9_2.jpg,0,176.76,120.27,129.93,201.0,120.0,129.0,62.19,52.78,54.24
875,90_640x6402023-09-13&1105_2.jpg,0,191.18,176.67,172.34,210.0,197.0,197.0,56.46,63.23,68.31
876,90_640x6402023-09-13&1107_1.jpg,0,129.42,92.42,106.54,145.0,93.0,105.0,45.49,38.76,45.25
877,90_640x6402023-09-13&21_3.jpg,1,150.32,150.74,161.09,166.0,166.0,179.0,52.55,62.1,68.87
878,90_640x6402023-09-13&25_1.jpg,0,157.3,121.62,126.64,175.0,131.0,136.0,57.0,47.36,48.31
879,90_640x6402023-09-13&27_1.jpg,0,132.21,66.95,58.7,153.0,70.0,60.0,61.8,33.16,31.7
880,90_640x6402023-09-13&28_1.jpg,0,129.03,71.55,65.51,144.0,72.0,64.0,50.76,38.69,40.82
881,90_640x6402023-09-13&29_1.jpg,0,142.42,88.95,87.3,145.0,80.0,77.0,70.84,63.05,64.42
882,90_640x6402023-09-13&31_1.jpg,0,130.23,85.02,89.09,148.0,85.0,88.0,51.39,35.21,36.84
883,90_640x6402023-09-13&32_1.jpg,0,151.55,104.05,106.56,160.0,103.0,104.0,57.76,53.13,53.98
884,90_640x6402023-09-13&33_1.jpg,0,166.18,125.07,132.5,178.0,126.0,133.0,52.08,48.19,50.17
885,90_640x6402023-09-13&36_2.jpg,0,142.43,106.8,117.41,156.0,110.0,121.0,62.24,45.94,46.78
886,90_640x6402023-09-13&37_1.jpg,0,171.08,145.0,155.05,192.0,155.0,168.0,71.48,69.12,69.92
887,90_640x6402023-09-13&695_3.jpg,1,150.73,114.39,107.78,159.0,119.0,108.0,35.92,27.8,26.57
888,90_640x6402023-09-13&947_3.jpg,1,168.98,134.64,129.17,183.0,129.0,122.0,48.59,52.36,55.67
889,90_640x6402023-09-13&997_1.jpg,0,199.29,149.93,144.79,221.0,157.0,150.0,60.98,62.37,66.11
890,90_640x6402023-09-13&m46_1.jpg,0,164.43,91.23,79.46,186.0,96.0,82.0,64.96,35.29,32.78
891,90_640x640img100_3.jpg,1,170.07,119.62,128.33,177.0,118.0,128.0,42.87,34.07,34.75
892,90_640x640img101_3.jpg,1,179.34,126.64,148.08,188.0,123.0,146.0,47.22,41.73,42.56
893,90_640x640img102_4.jpg,1,183.55,156.65,173.86,197.0,161.0,180.0,51.51,43.17,50.47
894,90_640x640img103_3.jpg,1,151.1,106.19,103.64,162.0,108.0,104.0,41.06,26.69,24.76
895,90_640x640img104_3.jpg,1,170.03,100.3,114.0,184.0,97.0,111.0,50.23,37.66,39.49
896,90_640x640img105_3.jpg,1,157.73,87.28,85.9,165.0,88.0,87.0,41.81,32.83,33.15
897,90_640x640img106_3.jpg,1,174.15,135.42,148.07,186.0,138.0,150.0,52.63,40.24,43.8
898,90_640x640img107_3.jpg,1,225.22,191.59,207.23,245.0,199.0,221.0,53.44,53.02,52.49
899,90_640x640img108_2.jpg,0,213.43,165.22,182.06,222.0,167.0,185.0,40.75,41.45,41.16
900,90_640x640img109_2.jpg,0,159.81,108.52,118.25,172.0,106.0,115.0,57.62,42.9,43.75
901,90_640x640img10_2.jpg,0,189.32,123.85,112.01,202.0,116.0,102.0,47.99,44.89,45.51
902,90_640x640img110_3.jpg,1,229.16,185.06,185.41,242.0,188.0,189.0,43.14,44.02,43.24
903,90_640x640img111_2.jpg,0,154.89,109.91,111.33,166.0,109.0,110.0,39.5,33.56,34.4
904,90_640x640img112_2.jpg,0,176.03,120.78,126.36,188.0,119.0,124.0,56.09,41.36,41.21
905,90_640x640img113_4.jpg,1,205.44,165.53,167.12,223.0,174.0,175.0,58.09,43.94,42.97
906,90_640x640img114_3.jpg,1,206.16,146.72,145.32,225.0,154.0,151.0,54.35,40.53,39.33
907,90_640x640img115_3.jpg,1,154.91,81.85,93.01,166.0,82.0,94.0,44.8,31.97,32.78
908,90_640x640img116_3.jpg,1,199.87,127.9,134.57,212.0,127.0,134.0,50.06,34.84,36.66
909,90_640x640img117_3.jpg,1,181.3,118.09,134.04,193.0,118.0,137.0,51.07,44.89,48.67
910,90_640x640img118_3.jpg,1,190.03,121.52,130.36,204.0,121.0,130.0,48.92,38.78,41.28
911,90_640x640img119_3.jpg,1,194.96,131.24,144.32,213.0,134.0,146.0,59.55,45.75,48.48
912,90_640x640img11_4.jpg,1,180.41,152.21,160.91,197.0,163.0,173.0,57.33,46.61,51.09
913,90_640x640img120_3.jpg,1,200.29,136.12,140.84,219.0,138.0,143.0,58.46,43.61,45.37
914,90_640x640img121_2.jpg,0,163.49,81.08,83.44,179.0,83.0,85.0,51.82,35.73,35.78
915,90_640x640img122_2.jpg,0,140.91,68.44,69.01,152.0,68.0,69.0,68.06,43.56,44.64
916,90_640x640img123_2.jpg,0,179.34,95.51,96.46,199.0,98.0,99.0,57.57,30.54,29.8
917,90_640x640img124_3.jpg,1,224.74,149.88,159.6,244.0,153.0,161.0,54.42,41.1,41.99
918,90_640x640img125_3.jpg,1,199.2,132.92,137.15,210.0,126.0,129.0,49.72,44.66,47.22
919,90_640x640img126_1.jpg,0,135.96,84.93,99.24,145.0,83.0,97.0,51.0,35.17,34.61
920,90_640x640img127_2.jpg,0,233.87,197.66,206.49,247.0,204.0,213.0,45.04,43.59,39.82
921,90_640x640img128_2.jpg,0,78.69,42.53,54.88,104.0,50.0,61.0,63.21,30.93,30.8
922,90_640x640img129_1.jpg,0,182.07,108.24,126.37,201.0,112.0,132.0,62.34,48.56,48.58
923,90_640x640img12_2.jpg,0,190.31,129.7,125.85,207.0,130.0,126.0,53.92,44.04,45.61
924,90_640x640img131_2.jpg,0,197.81,169.36,178.85,223.0,194.0,205.0,66.1,70.38,68.46
925,90_640x640img132_3.jpg,1,153.84,94.24,104.89,164.0,96.0,107.0,44.29,29.49,28.81
926,90_640x640img133_2.jpg,0,179.34,111.5,128.34,197.0,117.0,134.0,57.71,47.38,49.79
927,90_640x640img134_1.jpg,0,154.82,88.2,98.09,165.0,79.0,92.0,45.08,42.16,39.99
928,90_640x640img135_3.jpg,1,131.3,90.01,92.27,141.0,92.0,94.0,38.9,25.55,22.55
929,90_640x640img136_3.jpg,1,207.65,161.82,166.94,225.0,173.0,175.0,59.09,51.01,48.16
930,90_640x640img138_4.jpg,1,218.39,181.9,180.89,240.0,184.0,183.0,60.45,54.17,51.19
931,90_640x640img139_3.jpg,1,174.38,139.58,140.36,190.0,142.0,143.0,53.62,48.64,46.38
932,90_640x640img13_3.jpg,1,206.44,172.46,176.49,225.0,183.0,186.0,62.11,49.25,50.51
933,90_640x640img140_3.jpg,1,192.07,142.56,146.46,210.0,148.0,151.0,57.99,47.72,45.7
934,90_640x640img141_2.jpg,0,160.9,108.63,109.59,170.0,108.0,110.0,64.94,67.37,66.15
935,90_640x640img142_2.jpg,0,188.7,133.65,131.47,203.0,135.0,133.0,56.34,52.77,49.01
936,90_640x640img143_4.jpg,1,206.18,152.53,154.55,220.0,155.0,157.0,46.56,40.38,41.36
937,90_640x640img144_2.jpg,0,210.32,152.92,155.43,228.0,160.0,162.0,58.81,49.03,46.89
938,90_640x640img145_2.jpg,0,189.22,135.57,134.84,203.0,140.0,140.0,53.85,56.0,54.25
939,90_640x640img146_2.jpg,0,213.39,152.84,155.58,230.0,156.0,159.0,52.96,46.44,45.01
940,90_640x640img148_4.jpg,1,193.34,146.25,148.54,209.0,150.0,151.0,53.23,40.06,37.66
941,90_640x640img14_4.jpg,1,193.1,156.55,146.99,206.0,162.0,152.0,43.67,40.77,40.21
942,90_640x640img150_2.jpg,0,194.06,122.25,122.73,207.0,124.0,126.0,48.56,52.88,49.14
943,90_640x640img151_2.jpg,0,205.39,142.22,142.81,223.0,151.0,150.0,56.55,56.66,54.37
944,90_640x640img152_3.jpg,1,219.6,166.38,167.44,237.0,173.0,173.0,54.32,42.37,39.5
945,90_640x640img153_3.jpg,1,190.91,138.71,140.67,208.0,155.0,155.0,56.37,59.82,58.59
946,90_640x640img154_3.jpg,1,196.63,144.6,142.46,213.0,155.0,150.0,53.66,54.4,53.31
947,90_640x640img155_3.jpg,1,216.0,152.46,153.59,232.0,161.0,163.0,50.18,48.6,47.03
948,90_640x640img15_4.jpg,1,201.34,181.47,171.75,219.0,194.0,183.0,54.08,52.53,54.2
949,90_640x640img160_4.jpg,1,181.44,154.64,159.94,195.0,156.0,162.0,53.35,54.46,53.83
950,90_640x640img162_4.jpg,1,169.41,121.37,122.38,184.0,135.0,135.0,62.9,45.86,45.29
951,90_640x640img165_3.jpg,1,219.28,180.28,191.85,239.0,191.0,202.0,56.5,41.35,39.88
952,90_640x640img166_3.jpg,1,175.3,136.85,131.93,192.0,139.0,135.0,45.84,41.82,39.85
953,90_640x640img167_4.jpg,1,203.46,175.18,180.72,221.0,184.0,188.0,59.82,45.43,40.39
954,90_640x640img169_3.jpg,1,139.59,86.28,92.41,128.0,75.0,81.0,60.37,48.08,48.13
955,90_640x640img16_2.jpg,0,38.73,41.33,54.57,3.0,2.0,3.0,69.79,64.51,66.88
956,90_640x640img172_4.jpg,1,198.67,157.58,157.82,215.0,169.0,168.0,53.87,47.06,44.48
957,90_640x640img173_4.jpg,1,206.74,169.63,169.63,227.0,177.0,177.0,56.48,61.21,59.91
958,90_640x640img174_4.jpg,1,193.36,156.36,168.9,212.0,164.0,180.0,61.6,56.1,57.01
959,90_640x640img175_3.jpg,1,176.59,121.72,119.84,194.0,126.0,123.0,52.79,42.1,40.93
960,90_640x640img176_3.jpg,1,197.23,141.61,134.2,221.0,151.0,142.0,61.75,49.95,49.82
961,90_640x640img177_3.jpg,1,176.13,127.36,130.53,205.0,130.0,134.0,74.27,67.37,67.16
962,90_640x640img178_2.jpg,0,155.33,99.3,101.83,170.0,90.0,92.0,61.91,49.06,50.43
963,90_640x640img179_3.jpg,1,197.11,155.39,153.33,212.0,164.0,162.0,55.63,44.35,45.32
964,90_640x640img17_4.jpg,1,200.38,138.12,132.22,224.0,148.0,140.0,60.62,48.07,49.15
965,90_640x640img180_3.jpg,1,193.67,153.26,145.8,210.0,165.0,158.0,55.26,54.21,56.23
966,90_640x640img181_2.jpg,0,169.64,114.05,106.9,194.0,113.0,103.0,72.35,54.53,55.03
967,90_640x640img182_2.jpg,0,126.52,63.42,63.63,132.0,63.0,63.0,37.86,21.53,21.52
968,90_640x640img184_2.jpg,0,203.51,123.38,114.5,220.0,122.0,111.0,51.1,50.83,52.67
969,90_640x640img186_2.jpg,0,167.86,124.13,123.36,201.0,126.0,124.0,70.57,61.77,63.09
970,90_640x640img187_4.jpg,1,203.98,160.33,154.02,220.0,175.0,168.0,54.31,49.79,53.23
971,90_640x640img189_3.jpg,1,218.16,165.18,169.54,242.0,177.0,183.0,58.94,57.12,57.5
972,90_640x640img18_2.jpg,0,205.95,154.4,147.01,228.0,162.0,153.0,58.28,49.51,48.57
973,90_640x640img191_3.jpg,1,167.75,121.03,120.77,187.0,123.0,123.0,61.66,53.38,55.64
974,90_640x640img192_4.jpg,1,228.85,176.27,165.51,253.0,188.0,175.0,59.26,49.31,47.45
975,90_640x640img195_1.jpg,0,129.47,109.19,99.16,176.0,131.0,99.0,102.47,77.57,71.33
976,90_640x640img196_2.jpg,0,164.09,124.76,124.79,181.0,131.0,130.0,48.73,42.95,46.82
977,90_640x640img197_3.jpg,1,187.78,127.08,120.44,209.0,133.0,127.0,56.26,44.59,44.49
978,90_640x640img198_3.jpg,1,192.7,153.95,155.27,213.0,160.0,161.0,57.89,50.15,49.58
979,90_640x640img199_3.jpg,1,153.45,92.83,95.0,171.0,96.0,97.0,68.36,44.3,44.92
980,90_640x640img19_3.jpg,1,184.13,159.81,157.54,197.0,169.0,167.0,47.77,50.59,52.96
981,90_640x640img1_4.jpg,1,196.02,157.68,143.65,214.0,165.0,149.0,54.43,45.95,48.48
982,90_640x640img200_2.jpg,0,195.09,130.33,121.8,235.0,142.0,133.0,76.88,59.25,57.88
983,90_640x640img202_3.jpg,1,169.61,112.15,120.06,177.0,108.0,116.0,47.26,40.21,40.64
984,90_640x640img203_3.jpg,1,178.31,122.31,117.24,198.0,128.0,121.0,61.16,49.37,50.93
985,90_640x640img204_3.jpg,1,206.01,169.98,169.13,227.0,191.0,188.0,55.95,57.68,55.98
986,90_640x640img205_3.jpg,1,194.15,150.53,147.28,205.0,149.0,147.0,46.56,59.55,62.07
987,90_640x640img207_3.jpg,1,49.73,46.17,54.53,8.0,43.0,55.0,55.16,46.0,50.44
988,90_640x640img209_3.jpg,1,159.83,107.48,104.07,181.0,112.0,103.0,77.52,59.01,58.82
989,90_640x640img210_2.jpg,0,149.85,99.48,105.49,158.0,96.0,99.0,40.13,37.52,40.82
990,90_640x640img211_3.jpg,1,174.65,125.46,134.23,189.0,124.0,135.0,67.12,58.8,58.62
991,90_640x640img212_3.jpg,1,197.41,147.68,138.03,235.0,159.0,148.0,70.24,64.42,64.21
992,90_640x640img213_2.jpg,0,183.86,127.23,117.95,203.0,130.0,119.0,64.02,45.55,44.43
993,90_640x640img214_3.jpg,1,156.39,99.64,83.1,162.0,95.0,77.0,46.7,34.11,30.9
994,90_640x640img215_2.jpg,0,115.77,118.05,131.99,99.0,160.0,177.0,112.7,97.88,96.44
995,90_640x640img216_3.jpg,1,178.54,132.74,130.9,216.0,144.0,145.0,75.59,65.78,67.82
996,90_640x640img217_3.jpg,1,134.89,100.53,95.96,153.0,97.0,87.0,58.91,52.81,56.35
997,90_640x640img218_3.jpg,1,176.07,131.33,123.21,204.0,142.0,130.0,71.77,57.0,58.2
998,90_640x640img219_4.jpg,1,148.16,108.8,95.26,170.0,107.0,88.0,78.99,58.0,50.43
999,90_640x640img21_4.jpg,1,166.43,144.13,144.57,190.0,152.0,153.0,52.88,50.64,52.15
1000,90_640x640img220_3.jpg,1,203.26,150.5,140.94,236.0,163.0,153.0,71.82,56.48,54.65
1001,90_640x640img221_2.jpg,0,184.74,144.42,167.97,191.0,144.0,171.0,40.88,42.7,45.03
1002,90_640x640img222_1.jpg,0,129.18,77.08,95.3,124.0,72.0,93.0,51.97,46.85,51.42
1003,90_640x640img223_2.jpg,0,166.41,129.14,156.94,178.0,130.0,162.0,37.61,39.56,42.62
1004,90_640x640img224_2.jpg,0,201.28,137.51,161.73,211.0,139.0,167.0,42.49,36.02,36.84
1005,90_640x640img225_5.jpg,1,160.29,159.18,171.72,168.0,166.0,181.0,42.18,42.8,52.22
1006,90_640x640img226_1.jpg,0,144.63,97.9,117.88,143.0,96.0,119.0,48.75,48.02,50.4
1007,90_640x640img227_4.jpg,1,192.19,167.47,189.46,200.0,181.0,207.0,47.67,52.64,52.62
1008,90_640x640img228_2.jpg,0,184.92,136.31,162.73,193.0,141.0,171.0,44.6,46.51,46.64
1009,90_640x640img229_2.jpg,0,128.26,83.35,104.27,127.0,79.0,105.0,57.1,54.35,60.5
1010,90_640x640img22_3.jpg,1,170.46,133.51,129.72,194.0,140.0,135.0,61.11,54.03,54.52
1011,90_640x640img230_2.jpg,0,206.7,151.99,155.09,218.0,147.0,151.0,43.82,50.09,50.46
1012,90_640x640img232_2.jpg,0,145.96,87.93,81.21,145.0,83.0,75.0,44.38,35.95,34.89
1013,90_640x640img234_1.jpg,0,136.63,82.29,96.11,141.0,81.0,96.0,33.13,29.8,28.73
1014,90_640x640img235_1.jpg,0,192.56,156.74,182.6,203.0,164.0,192.0,46.14,54.11,53.0
1015,90_640x640img236_1.jpg,0,146.45,110.85,137.63,148.0,106.0,136.0,42.11,46.55,50.2
1016,90_640x640img238_3.jpg,1,183.91,134.91,147.51,189.0,133.0,150.0,57.19,71.72,70.48
1017,90_640x640img239_3.jpg,1,123.1,92.79,115.34,122.0,89.0,115.0,49.42,46.35,50.69
1018,90_640x640img23_2.jpg,0,143.82,86.77,81.42,175.0,89.0,82.0,70.17,45.62,42.95
1019,90_640x640img240_2.jpg,0,171.07,117.89,109.56,182.0,120.0,110.0,47.22,31.68,31.2
1020,90_640x640img241_1.jpg,0,180.76,139.09,150.88,190.0,139.0,153.0,61.89,64.56,60.13
1021,90_640x640img242_2.jpg,0,125.19,87.43,108.97,121.0,76.0,102.0,53.48,53.51,59.15
1022,90_640x640img243_1.jpg,0,166.31,112.54,128.08,177.0,112.0,128.0,44.57,41.39,41.88
1023,90_640x640img244_3.jpg,1,160.4,128.76,147.91,163.0,127.0,150.0,51.38,51.9,53.91
1024,90_640x640img245_2.jpg,0,157.06,108.18,110.82,161.0,106.0,109.0,53.32,37.78,39.64
1025,90_640x640img246_2.jpg,0,172.16,149.19,164.97,193.0,170.0,190.0,65.79,61.95,64.79
1026,90_640x640img247_4.jpg,1,126.98,95.25,109.9,115.0,74.0,91.0,58.59,61.23,65.15
1027,90_640x640img248_2.jpg,0,186.71,144.23,162.62,190.0,143.0,166.0,49.23,54.53,53.27
1028,90_640x640img249_3.jpg,1,123.14,101.85,104.41,124.0,107.0,108.0,39.51,27.61,30.1
1029,90_640x640img24_3.jpg,1,196.02,151.89,158.18,218.0,169.0,176.0,58.66,62.78,64.79
1030,90_640x640img250_2.jpg,0,176.85,124.67,147.01,190.0,127.0,151.0,45.99,46.73,46.52
1031,90_640x640img251_1.jpg,0,135.51,87.92,90.87,138.0,80.0,83.0,50.39,39.75,40.92
