Name,FAMACHA,Mean_R,Mean_G,Mean_B,Median_R,Median_G,Median_B,Std_R,Std_G,Std_B
270_640x640img106_3.jpg,1,122.6,99.12,107.13,105.0,87.0,92.0,58.51,44.22,47.69
270_640x6402023-09-13&1105_2.jpg,0,109.5,103.65,103.25,77.0,81.0,82.0,79.62,73.11,71.19
180_640x640img132_3.jpg,1,92.48,68.48,77.45,72.0,61.0,69.0,58.87,36.3,35.55
180_640x640img139_3.jpg,1,112.13,96.25,93.1,101.0,87.0,82.0,56.87,46.88,45.97
90_640x640img290_3.jpg,1,137.42,125.15,135.1,145.0,133.0,131.0,67.16,60.87,64.39
90_640x640img234_1.jpg,0,124.15,79.0,89.95,132.0,76.0,90.0,38.82,29.17,30.18
90_640x640img69_3.jpg,1,169.91,124.54,118.72,194.0,128.0,121.0,62.35,53.55,53.32
180_640x640img238_3.jpg,1,165.53,123.2,133.36,158.0,110.0,119.0,56.67,65.73,66.13
180_640x640img161_4.jpg,1,168.36,139.64,135.17,198.0,148.0,143.0,68.92,57.65,53.59
270_640x640img133_2.jpg,0,138.49,91.27,104.94,151.0,91.0,107.0,71.17,51.3,54.86
90_640x640img297_3.jpg,1,132.01,101.12,89.63,139.0,103.0,81.0,63.75,51.78,48.76
90_640x640img65_2.jpg,0,200.87,162.04,167.26,230.0,169.0,175.0,59.9,55.6,56.75
270_640x640img44_3.jpg,1,175.98,130.56,132.57,211.0,137.0,138.0,77.18,66.32,68.82
90_640x640img112_2.jpg,0,122.26,89.77,92.36,97.0,76.0,78.0,59.83,40.43,41.94
90_640x640img289_3.jpg,1,62.5,45.97,44.48,57.0,42.0,39.0,35.61,22.39,19.36
180_640x640img30_4.jpg,1,184.21,146.55,153.26,206.0,158.0,166.0,59.08,52.87,55.66
90_640x640img286_3.jpg,1,119.23,109.71,124.2,123.0,115.0,121.0,59.45,53.22,57.5
270_640x640img214_3.jpg,1,116.74,88.98,77.76,119.0,85.0,71.0,58.54,40.83,36.72
270_640x640img138_4.jpg,1,168.65,145.61,144.78,189.0,158.0,156.0,76.51,65.82,63.66
90_640x6402023-09-13&997_1.jpg,0,133.66,107.06,103.49,117.0,94.0,87.0,71.85,65.39,67.33
270_640x640img26_1.jpg,0,131.04,77.9,80.47,133.0,68.0,72.0,48.88,46.18,45.2
90_640x640img35_3.jpg,1,174.28,143.77,149.14,207.0,159.0,167.0,79.45,66.05,68.38
90_640x640img37_4.jpg,1,172.17,136.08,133.75,199.0,142.0,140.0,76.64,64.51,65.45
180_640x640img26_1.jpg,0,130.83,77.83,80.45,133.0,68.0,72.0,49.06,46.15,45.16
180_640x640img272_1.jpg,0,109.33,77.91,99.08,104.0,72.0,92.0,52.12,44.5,50.06
180_640x640img59_2.jpg,0,156.81,99.52,99.59,180.0,96.0,95.0,67.64,50.75,52.74
90_640x640img206_3.jpg,1,120.28,116.2,115.5,109.0,115.0,113.0,56.57,44.33,45.72
90_640x640img154_3.jpg,1,129.34,96.92,95.98,111.0,81.0,79.0,76.76,61.31,59.52
180_640x640img56_2.jpg,0,203.99,156.8,157.45,233.0,165.0,167.0,62.47,59.36,59.82
270_640x640img96_4.jpg,1,148.11,113.02,106.29,172.0,124.0,113.0,69.0,52.79,52.05
90_640x640img27_2.jpg,0,115.28,61.35,65.96,118.0,55.0,62.0,52.76,37.52,38.39
270_640x640img233_2.jpg,0,113.46,82.41,80.83,112.0,79.0,71.0,60.7,48.92,49.32
90_640x6402023-09-13&33_1.jpg,0,92.74,84.36,89.44,73.0,75.0,79.0,67.3,55.89,57.04
180_640x640img158_3.jpg,1,90.91,71.98,73.25,65.0,53.0,56.0,61.23,47.19,44.94
90_640x640img101_3.jpg,1,144.89,107.84,128.57,159.0,104.0,127.0,56.24,42.23,43.35
90_640x640img145_2.jpg,0,131.17,97.48,97.33,138.0,83.0,82.0,75.92,62.05,60.39
90_640x640img225_5.jpg,1,107.14,105.85,114.69,106.0,103.0,105.0,61.86,61.41,66.74
180_640x640img74_4.jpg,1,177.98,142.03,141.06,226.0,163.0,162.0,84.53,69.89,68.24
270_640x640img259_2.jpg,0,162.57,134.04,158.44,172.0,140.0,169.0,57.24,52.34,54.73
180_640x640img58_2.jpg,0,192.43,128.32,128.06,211.0,126.0,128.0,54.94,51.95,54.28
180_640x640img265_2.jpg,0,137.06,118.44,134.35,146.0,114.0,128.0,34.85,39.79,42.14
180_640x640img39_3.jpg,1,112.06,97.16,111.28,110.0,103.0,116.0,66.4,53.25,56.41
180_640x640img137_1.jpg,0,146.39,120.28,118.54,155.0,120.0,115.0,57.14,54.83,54.16
90_640x640img194_2.jpg,0,105.13,95.18,92.34,91.0,78.0,74.0,61.71,65.99,64.91
90_640x640img167_4.jpg,1,139.17,126.54,129.35,135.0,124.0,124.0,70.78,54.76,53.87
270_640x640img189_3.jpg,1,184.47,140.31,143.42,229.0,155.0,159.0,76.19,65.77,67.46
270_640x6402023-09-13&33_1.jpg,0,92.6,84.24,89.32,73.0,75.0,79.0,67.28,55.86,57.03
90_640x640img235_1.jpg,0,175.76,145.1,166.76,194.0,146.0,171.0,52.04,55.27,56.68
270_640x640img207_3.jpg,1,92.5,65.4,63.89,76.0,56.0,51.0,68.59,49.17,50.47
270_640x640img266_3.jpg,1,137.33,131.75,139.47,148.0,134.0,137.0,61.54,63.21,67.78
180_640x640img274_3.jpg,1,156.13,108.37,125.42,170.0,109.0,127.0,44.18,35.99,39.69
270_640x640img148_4.jpg,1,155.25,130.05,130.48,176.0,140.0,135.0,61.29,48.43,44.03
270_640x640img145_2.jpg,0,131.07,97.44,97.23,138.0,83.0,82.0,75.95,62.06,60.4
90_640x640img226_1.jpg,0,119.91,82.26,97.26,118.0,74.0,91.0,57.84,49.71,55.35
180_640x640img68_3.jpg,1,140.75,93.86,103.1,152.0,85.0,94.0,51.83,46.91,52.18
90_640x640img265_2.jpg,0,137.18,118.46,134.47,146.0,114.0,128.0,34.56,39.7,41.96
90_640x640img252_3.jpg,1,157.82,114.61,114.78,172.0,110.0,111.0,50.48,51.03,52.1
270_640x640img113_4.jpg,1,135.31,105.6,102.56,114.0,86.0,79.0,66.94,53.73,54.42
180_640x640img80_4.jpg,1,171.91,129.61,125.52,207.0,138.0,133.0,76.05,65.52,66.55
270_640x640img1_4.jpg,1,161.05,130.28,119.16,192.0,142.0,121.0,70.82,60.28,58.6
180_640x6402023-09-13&25_1.jpg,0,91.76,85.44,87.14,79.0,78.0,80.0,59.65,52.52,52.2
180_640x640img261_3.jpg,1,144.9,104.05,126.33,170.0,109.0,139.0,60.05,45.85,52.31
90_640x640img186_2.jpg,0,151.36,116.76,115.52,178.0,111.0,107.0,68.93,58.76,60.54
270_640x6402023-09-13&75_2.jpg,0,88.75,81.53,86.36,84.0,72.0,75.0,59.33,58.36,57.78
180_640x640img257_3.jpg,1,155.47,115.08,129.94,170.0,118.0,135.0,41.91,44.72,47.21
180_640x640img253_2.jpg,0,185.19,141.68,166.51,195.0,146.0,172.0,44.06,57.41,55.92
270_640x640img261_3.jpg,1,144.98,104.05,126.44,170.0,109.0,139.0,59.93,45.85,52.21
270_640x640img13_3.jpg,1,124.75,104.08,106.45,108.0,94.0,94.0,73.04,60.29,61.92
90_640x640img221_2.jpg,0,180.17,144.92,166.23,186.0,143.0,168.0,38.34,44.38,45.43
180_640x640img33_4.jpg,1,155.78,135.63,139.32,178.0,146.0,151.0,67.18,58.43,62.09
90_640x640img7_1.jpg,0,138.08,109.72,115.11,141.0,106.0,110.0,65.63,53.6,57.07
270_640x640img201_3.jpg,1,169.48,130.67,113.99,187.0,131.0,109.0,65.94,55.67,54.21
90_640x640img56_2.jpg,0,204.25,156.79,157.46,233.0,165.0,167.0,62.07,59.36,59.82
90_640x640img72_2.jpg,0,131.48,96.46,93.62,132.0,88.0,81.0,77.39,59.73,60.39
90_640x640img15_4.jpg,1,141.74,126.87,118.69,126.0,108.0,96.0,73.58,68.42,67.69
90_640x640img26_1.jpg,0,131.05,77.89,80.51,133.0,68.0,72.0,48.88,46.23,45.23
270_640x640img156_3.jpg,1,134.73,105.12,101.18,114.0,98.0,93.0,57.54,41.6,41.45
180_640x6402023-09-13&30_1.jpg,0,92.95,82.68,76.67,60.0,61.0,59.0,65.87,52.04,46.46
180_640x640img172_4.jpg,1,157.06,127.64,126.33,186.0,142.0,141.0,70.55,58.09,57.93
180_640x6402023-09-13&32_1.jpg,0,120.79,101.42,97.91,125.0,106.0,101.0,54.25,52.88,53.94
180_640x6402023-09-13&28_1.jpg,0,73.46,55.75,51.73,33.0,34.0,34.0,68.35,49.44,44.71
270_640x640img210_2.jpg,0,134.68,90.94,96.1,147.0,88.0,91.0,44.89,38.51,41.14
180_640x640img204_3.jpg,1,165.34,138.01,135.94,195.0,143.0,136.0,73.77,67.78,65.95
180_640x640img248_2.jpg,0,170.79,134.35,150.48,175.0,131.0,151.0,58.83,59.34,60.34
90_640x640img30_4.jpg,1,184.37,146.5,153.3,206.0,158.0,166.0,58.81,52.86,55.56
90_640x640img62_4.jpg,1,190.74,175.66,178.93,217.0,192.0,195.0,56.66,52.37,54.17
270_640x640img181_2.jpg,0,157.65,110.8,103.67,166.0,108.0,99.0,71.64,54.2,54.24
180_640x640img40_1.jpg,0,125.58,71.31,72.11,137.0,64.0,63.0,58.09,45.79,46.94
270_640x640img18_2.jpg,0,143.2,112.41,102.82,149.0,112.0,98.0,79.97,63.35,60.55
270_640x6402023-09-13&24_2.jpg,0,110.48,100.34,105.46,108.0,94.0,98.0,60.14,60.11,60.51
180_640x640img237_2.jpg,0,76.29,64.19,63.1,66.0,56.0,54.0,50.96,41.12,38.41
270_640x640img62_4.jpg,1,190.77,175.67,179.05,217.0,192.0,195.0,56.66,52.42,54.0
90_640x640img66_2.jpg,0,175.66,142.4,142.67,204.0,147.0,148.0,68.68,57.56,58.7
180_640x640img144_2.jpg,0,156.01,129.49,128.8,162.0,134.0,132.0,64.28,53.63,52.69
90_640x640img282_4.jpg,1,160.6,158.48,168.41,177.0,175.0,182.0,65.09,64.23,65.2
180_640x640img279_2.jpg,0,154.72,93.96,91.87,157.0,99.0,97.0,53.51,36.74,39.16
180_640x640img11_4.jpg,1,133.33,124.99,130.64,127.0,117.0,120.0,63.77,62.77,64.19
270_640x640img149_2.jpg,0,126.96,94.42,87.65,118.0,92.0,82.0,58.35,45.19,45.34
90_640x640img250_2.jpg,0,164.64,122.24,134.69,179.0,124.0,137.0,43.75,46.32,47.89
90_640x640img95_3.jpg,1,129.11,112.04,132.32,129.0,109.0,130.0,51.86,46.2,50.68
270_640x640img275_2.jpg,0,95.22,82.93,90.19,94.0,73.0,78.0,52.21,52.09,52.92
270_640x640img31_3.jpg,1,172.16,139.58,146.17,192.0,141.0,150.0,67.74,56.81,58.15
90_640x640img284_3.jpg,1,123.77,100.95,109.8,125.0,84.0,93.0,61.62,57.78,59.44
180_640x640img12_2.jpg,0,139.55,102.53,99.08,143.0,108.0,101.0,73.37,52.64,53.37
90_640x640img117_3.jpg,1,155.89,102.82,116.79,172.0,105.0,121.0,63.09,49.28,53.82
180_640x6402023-09-13&33_1.jpg,0,92.58,84.22,89.29,73.0,75.0,79.0,67.32,55.9,57.07
90_640x640img13_3.jpg,1,124.67,104.12,106.51,108.0,94.0,94.0,73.07,60.25,61.88
90_640x640img147_2.jpg,0,132.1,116.28,123.16,135.0,116.0,121.0,62.56,67.05,65.86
90_640x640img213_2.jpg,0,121.66,88.95,79.12,111.0,86.0,74.0,63.03,46.59,45.18
180_640x640img217_3.jpg,1,122.52,99.38,97.09,130.0,93.0,87.0,56.38,49.32,54.05
270_640x640img137_1.jpg,0,146.43,120.28,118.48,155.0,120.0,115.0,57.03,54.78,54.14
270_640x640img120_3.jpg,1,150.49,104.74,107.9,163.0,111.0,111.0,78.17,55.49,57.02
180_640x640img244_3.jpg,1,147.35,120.04,135.39,152.0,120.0,139.0,55.0,56.32,59.13
270_640x640img206_3.jpg,1,120.23,116.29,115.57,109.0,115.0,113.0,56.59,44.26,45.65
180_640x640img201_3.jpg,1,169.4,130.69,114.07,187.0,131.0,110.0,66.1,55.72,54.2
270_640x640img166_3.jpg,1,134.89,109.37,105.05,142.0,110.0,103.0,62.66,49.34,47.64
90_640x6402023-09-13&m46_1.jpg,0,113.31,94.95,86.39,83.0,78.0,74.0,75.13,61.01,56.31
90_640x640img291_3.jpg,1,116.85,73.59,64.04,122.0,73.0,63.0,51.63,36.37,33.46
180_640x6402023-09-13&c49_3.jpg,1,115.41,96.38,94.27,103.0,86.0,84.0,55.97,52.01,51.4
90_640x6402023-09-13&24_2.jpg,0,110.42,100.26,105.42,108.0,93.0,98.0,60.16,60.13,60.53
90_640x640img240_2.jpg,0,130.78,93.68,83.29,133.0,93.0,75.0,62.11,47.79,45.99
180_640x640img188_3.jpg,1,152.35,132.75,121.5,166.0,136.0,119.0,66.01,56.84,53.96
90_640x640img184_2.jpg,0,174.88,112.51,103.98,201.0,106.0,94.0,66.21,53.35,54.74
90_640x640img177_3.jpg,1,149.44,110.86,112.93,169.0,103.0,104.0,81.48,71.15,71.39
270_640x640img229_2.jpg,0,109.87,76.54,94.12,93.0,59.0,74.0,60.97,54.85,61.19
180_640x640img82_4.jpg,1,189.13,151.7,148.08,230.0,168.0,164.0,75.0,67.4,67.17
270_640x640img126_1.jpg,0,112.08,72.34,83.3,113.0,67.0,80.0,51.5,40.41,40.68
180_640x640img24_3.jpg,1,170.21,131.78,137.45,204.0,139.0,149.0,72.49,69.63,72.46
270_640x6402023-09-13&31_1.jpg,0,110.54,87.15,82.77,117.0,93.0,87.0,45.44,37.96,38.07
270_640x640img139_3.jpg,1,112.23,96.3,93.1,101.0,87.0,82.0,56.75,46.82,45.92
270_640x640img159_3.jpg,1,110.72,92.29,90.14,98.0,81.0,77.0,63.79,50.78,50.38
270_640x640img128_2.jpg,0,118.83,70.18,77.84,135.0,68.0,76.0,57.44,39.97,41.03
270_640x640img61_3.jpg,1,199.89,153.03,149.04,224.0,165.0,160.0,58.49,58.58,60.81
180_640x640img275_2.jpg,0,95.13,82.78,90.07,94.0,73.0,78.0,52.26,52.06,52.93
180_640x640img124_3.jpg,1,175.9,124.9,131.03,204.0,133.0,140.0,75.4,52.96,56.43
180_640x640img85_1.jpg,0,96.56,61.79,66.13,89.0,53.0,57.0,51.34,32.85,34.64
90_640x640img247_4.jpg,1,117.57,90.96,103.5,103.0,71.0,83.0,56.99,58.28,62.56
90_640x640img143_4.jpg,1,152.44,118.64,117.09,166.0,121.0,119.0,71.25,53.34,55.56
270_640x640img78_4.jpg,1,173.05,137.24,141.17,209.0,145.0,152.0,73.22,65.47,66.52
180_640x640img249_3.jpg,1,68.77,59.73,63.06,57.0,49.0,50.0,51.79,43.75,46.17
90_640x640img79_4.jpg,1,138.86,108.83,108.34,140.0,104.0,103.0,69.33,60.34,61.66
270_640x640img267_2.jpg,0,119.74,85.94,104.94,106.0,65.0,88.0,61.9,66.3,68.24
180_640x640img103_3.jpg,1,89.61,72.58,74.08,63.0,62.0,64.0,61.63,36.0,31.55
270_640x640img48_4.jpg,1,182.12,153.16,157.12,211.0,168.0,172.0,67.15,57.96,59.61
90_640x640img20_4.jpg,1,119.22,115.9,113.41,113.0,108.0,102.0,65.61,65.43,64.39
180_640x6402023-09-13&40_2.jpg,0,141.38,120.13,116.81,150.0,126.0,120.0,53.43,50.36,51.67
90_640x640img208_4.jpg,1,150.28,114.12,107.63,148.0,106.0,94.0,77.63,61.96,59.92
180_640x640img289_3.jpg,1,62.42,45.99,44.5,57.0,42.0,39.0,35.66,22.4,19.39
90_640x640img171_3.jpg,1,119.89,97.17,92.01,114.0,84.0,77.0,63.83,55.86,52.42
90_640x640img222_1.jpg,0,118.79,72.07,87.57,107.0,62.0,76.0,51.66,44.67,49.91
270_640x6402023-09-13&21_3.jpg,1,106.72,111.32,120.5,130.0,121.0,127.0,69.5,67.65,68.73
270_640x6402023-09-13&25_1.jpg,0,91.77,85.46,87.17,79.0,78.0,80.0,59.61,52.48,52.14
90_640x640img172_4.jpg,1,157.21,127.59,126.26,186.0,142.0,140.0,70.38,58.08,57.94
180_640x640img221_2.jpg,0,180.13,144.91,166.09,186.0,143.0,168.0,38.57,44.49,45.75
270_640x640img90_4.jpg,1,171.14,137.88,135.29,197.0,151.0,149.0,62.52,57.36,59.07
270_640x640img9_2.jpg,0,134.41,96.17,103.4,125.0,87.0,93.0,67.1,49.78,52.58
180_640x640img2_4.jpg,1,159.55,148.58,146.22,181.0,165.0,163.0,77.21,71.29,71.18
180_640x640img213_2.jpg,0,121.5,88.96,79.15,111.0,86.0,74.0,63.15,46.61,45.18
270_640x640img142_2.jpg,0,152.46,123.32,118.92,171.0,123.0,117.0,69.89,63.14,60.18
270_640x640img119_3.jpg,1,151.44,104.91,114.31,162.0,110.0,118.0,77.54,56.26,60.11
270_640x640img173_4.jpg,1,166.58,137.96,138.56,180.0,140.0,140.0,71.27,67.19,65.52
180_640x640img177_3.jpg,1,149.29,110.87,112.94,169.0,103.0,104.0,81.61,71.15,71.38
180_640x640img168_3.jpg,1,87.62,64.45,62.62,78.0,55.0,54.0,52.43,41.4,35.31
90_640x640img87_3.jpg,1,104.89,81.49,80.82,75.0,66.0,64.0,65.95,45.22,43.15
180_640x640img205_3.jpg,1,153.57,123.68,120.71,176.0,115.0,109.0,69.69,64.53,66.32
90_640x6402023-09-13&36_2.jpg,0,110.43,98.26,96.85,110.0,98.0,96.0,58.05,58.38,57.88
90_640x640img14_4.jpg,1,152.66,125.68,117.15,191.0,142.0,133.0,69.6,59.86,58.28
180_640x640img112_2.jpg,0,122.13,89.79,92.34,97.0,76.0,78.0,59.99,40.44,41.98
90_640x640img59_2.jpg,0,156.97,99.5,99.57,180.0,96.0,95.0,67.43,50.74,52.73
180_640x640img283_2.jpg,0,153.63,110.2,124.47,161.0,108.0,123.0,56.14,51.02,53.7
180_640x640img90_4.jpg,1,170.99,137.98,135.42,197.0,152.0,149.0,62.73,57.32,59.02
90_640x6402023-09-13&1106_3.jpg,1,143.59,126.59,126.18,146.0,129.0,127.0,46.82,51.11,54.39
270_640x640img2_4.jpg,1,159.65,148.5,146.09,181.0,165.0,163.0,77.06,71.3,71.21
270_640x640img99_3.jpg,1,147.01,108.67,122.42,163.0,113.0,128.0,54.71,43.52,47.59
270_640x640img12_2.jpg,0,139.65,102.52,99.05,143.0,108.0,101.0,73.28,52.62,53.34
